url,venue_name,phone,venue_highlights,guest_capacity,address
https://www.wedding-spot.com/venue/9452/the-black-lady-theatre/,The Black Lady Theatre,718-771-0900,"BYO, Valet parking",500,750 Nostrand Avenue
https://www.wedding-spot.com/venue/247/essex-club/,Essex Club,,"Award winner, Indoor and outdoor spaces, Upgraded rentals included",228,100 Pennsylvania Avenue
https://www.wedding-spot.com/venue/13316/four-points-by-sheraton-melville-long-island/,Four Points by Sheraton Melville Long Island,516-694-6500 ext. 303,"Rentals included, Valet parking",96,333 South Service Road
https://www.wedding-spot.com/venue/1659/the-prince-kitano-hotel-new-york/,The Prince Kitano Hotel New York,212-885-7017,"Indoor and outdoor spaces, Rentals included, Valet parking",70,66 Park Avenue East 38th Street
https://www.wedding-spot.com/venue/8647/the-merchants-house-museum/,The Merchant's House Museum,212-777-1089,"Indoor and outdoor spaces, BYO, Valet parking",40,29 East Fourth Street
https://www.wedding-spot.com/venue/2623/bouley-botanical/,Bouley Botanical,917-237-3205,"Rentals included, Valet parking",70,281 Church Street
https://www.wedding-spot.com/venue/13513/the-bushwick-starr/,The Bushwick Starr,,"BYO, Valet parking",70,207A Starr Street
https://www.wedding-spot.com/venue/15206/talamore-country-club/,Talamore Country Club,215-837-9196,"Award winner, Indoor and outdoor spaces, Upgraded rentals included",300,723 Talamore Drive
https://www.wedding-spot.com/venue/11620/the-loft-in-flatiron/,The Loft in Flatiron,917-803-7270,BYO,100,"20 West 23rd Street, 4th Floor"
https://www.wedding-spot.com/venue/8625/ristorante-degrezia/,Ristorante DeGrezia,212-750-5353,"Upgraded rentals included, Rentals included, Valet parking",120,231 East 50th Steet
https://www.wedding-spot.com/venue/3225/sofitel-new-york/,Sofitel New York,212-782-3016,"Indoor and outdoor spaces, Rentals included, Valet parking",150,45 West 44th Street
https://www.wedding-spot.com/venue/1741/quality-italian/,Quality Italian,212-838-2061 ext. 2326,"Rentals included, Valet parking",40,57 West 57th Street
https://www.wedding-spot.com/venue/12628/kave-brooklyn/,KAVE Brooklyn,646-250-9949,"Indoor and outdoor spaces, BYO, Valet parking",50,1087 Flushing Avenue #121
https://www.wedding-spot.com/venue/1704/hotel-giraffe/,Hotel Giraffe,212-894-0497,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included",40,365 Park Avenue South
https://www.wedding-spot.com/venue/450/garys-loft/,Gary's Loft,917-837-2420,"Indoor and outdoor spaces, BYO, Valet parking",150,28 West 36th Street
https://www.wedding-spot.com/venue/1400/leonards-palazzo/,Leonard's Palazzo,516-487-7900,"4x award winner, Indoor and outdoor spaces, Upgraded rentals included",1000,555 Northern Boulevard
https://www.wedding-spot.com/venue/1614/yachts-for-all-seasons-calypso/,Yachts For All Seasons: Calypso,212-534-6380,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included",34,Pier 59 Chelsea Piers
https://www.wedding-spot.com/venue/9661/analogue/,Analogue,212-432-0200,,200,19 West Eighth Street
https://www.wedding-spot.com/venue/14614/holiday-inn-brooklyn-downtown/,Holiday Inn Brooklyn Downtown,718-624-2211,"Rentals included, Valet parking",50,300 Schermerhorn Street
https://www.wedding-spot.com/venue/6151/national-liberty-museum/,National Liberty Museum,215-925-2800 ext. 129,Valet parking,100,321 Chestnut Street
https://www.wedding-spot.com/venue/8648/amali/,Amali,212-339-8363,"Rentals included, Valet parking",100,115 East 60th Street
https://www.wedding-spot.com/venue/1634/yachts-for-all-seasons-lexington/,Yachts For All Seasons: Lexington,212-534-6380,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Valet parking",75,New York Skyports
https://www.wedding-spot.com/venue/6509/the-eastonian/,The Eastonian,610-923-0511,"Upgraded rentals included, Rentals included, Valet parking",450,90 Kunkle Drive
https://www.wedding-spot.com/venue/14658/bobo/,Bobo,212-488-2624,"Indoor and outdoor spaces, Upgraded rentals included, Valet parking",80,181 West 10th Street
https://www.wedding-spot.com/venue/8878/the-jewish-museum/,The Jewish Museum,212-423-3216,"BYO, Valet parking",250,1109 5th Avenue
https://www.wedding-spot.com/venue/3097/hilton-garden-inn-valley-forge-oaks/,Hilton Garden Inn Valley Forge/Oaks,610-650-0880,"Rentals included, Valet parking",140,500 Cresson Boulevard
https://www.wedding-spot.com/venue/10136/the-inn-at-penn-a-hilton-hotel-philadelphia-university-city/,"The Inn at Penn, a Hilton Hotel Philadelphia University City",215-823-6206,"Indoor and outdoor spaces, Rentals included, Valet parking",230,3600 Sansom Street
https://www.wedding-spot.com/venue/8638/tonys-di-napoli-upper-east-side/,Tony's Di Napoli - Upper East Side,212-888-6333,"Rentals included, Valet parking",90,1081 3rd Avenue
https://www.wedding-spot.com/venue/13931/hotel-belleclaire/,Hotel Belleclaire,212-706-4480,"BYO, Valet parking",65,250 West 77th Street
https://www.wedding-spot.com/venue/11486/chapel-hill-golf-course/,Chapel Hill Golf Course,610-775-8855,Indoor and outdoor spaces,150,2023 Old Lancaster Pike
https://www.wedding-spot.com/venue/14555/sheraton-valley-forge/,Sheraton Valley Forge,484-238-1825,"Indoor and outdoor spaces, Rentals included, Valet parking",700,480 North Gulph Road
https://www.wedding-spot.com/venue/5798/cultural-center-at-cchs/,Cultural Center at CCHS,610-692-4800 ext. 2,"Indoor and outdoor spaces, BYO, Valet parking",250,225 North High Street
https://www.wedding-spot.com/venue/4516/cozara/,coZara,267-233-7488,"Indoor and outdoor spaces, Upgraded rentals included, Valet parking",45,3200 Chestnut Street
https://www.wedding-spot.com/venue/3651/the-champagne-room-at-polish-american-citizens-association/,The Champagne Room at Polish American Citizens Association,610-653-5463,Valet parking,175,65-67 Marple Avenue
https://www.wedding-spot.com/venue/11342/sofitel-philadelphia/,Sofitel Philadelphia,,"Upgraded rentals included, Rentals included, Valet parking",250,120 South 17th Street
https://www.wedding-spot.com/venue/1500/brookside-country-club-philadelphia/,Brookside Country Club - Philadelphia,610-323-4520,"Indoor and outdoor spaces, Valet parking",220,850 North Adams Street
https://www.wedding-spot.com/venue/284/roulette/,Roulette,917-267-0370 ext. 303,BYO,150,509 Atlantic Avenue
https://www.wedding-spot.com/venue/4228/east-greenville-fire-hall-banquet-hall/,East Greenville Fire Hall Banquet Hall,215-679-7875,Valet parking,350,East Greenville Fire Company
https://www.wedding-spot.com/venue/9801/spring-ford-country-club/,Spring Ford Country Club,610-948-0580 ext. 224,"Indoor and outdoor spaces, Upgraded rentals included",200,48 Country Club Road
https://www.wedding-spot.com/venue/3908/national-constitution-center/,National Constitution Center,215-409-6639,"Indoor and outdoor spaces, Rentals included, Valet parking",500,525 Arch Street
https://www.wedding-spot.com/venue/1913/the-studio-at-28-crosby/,The Studio at 28 Crosby,646-254-8579,"Rentals included, Valet parking",85,462 Broadway
https://www.wedding-spot.com/venue/1789/flatiron-penthouse/,Flatiron Penthouse,646-558-5860,"Indoor and outdoor spaces, Valet parking",80,18 West 23rd Street
https://www.wedding-spot.com/venue/1612/quality-meats-nyc/,Quality Meats NYC,212-838-2061 ext. 2326,"Rentals included, Valet parking",125,57 West 58th Street
https://www.wedding-spot.com/venue/3694/fishers-bensalem/,Fishers Bensalem,215-244-9777,"Rentals included, Valet parking",500,1858 Street Road
https://www.wedding-spot.com/venue/2671/carmines-new-york/,Carmine's New York,212-221-3800 ext. 225,"Upgraded rentals included, Valet parking",200,200 West 44th Street
https://www.wedding-spot.com/venue/13703/the-surrey-a-corinthia-hotel/,"The Surrey, A Corinthia Hotel",646-358-3626,"Indoor and outdoor spaces, Rentals included, Valet parking",80,20 East 76th Street
https://www.wedding-spot.com/venue/3909/chart-house-philadelphia/,Chart House Philadelphia,215-625-8383,"Indoor and outdoor spaces, Valet parking",250,555 South Columbus Blvd.
https://www.wedding-spot.com/venue/11619/bern-farm/,Bern Farm,484-671-3913,"Indoor and outdoor spaces, BYO",200,1160 Old Bernville Road
https://www.wedding-spot.com/venue/5643/bryn-athyn-college/,Bryn Athyn College,267-760-0744,"Indoor and outdoor spaces, BYO, Valet parking",400,2945 College Drive
https://www.wedding-spot.com/venue/11784/spin-philadelphia/,"SPiN, Philadelphia",484-919-6027,Valet parking,400,211 South 15th Street
https://www.wedding-spot.com/venue/3946/old-york-road-country-club/,Old York Road Country Club,215-643-0180 ext. 100,"Indoor and outdoor spaces, Rentals included, Valet parking",165,801 Tennis Avenue
https://www.wedding-spot.com/venue/11018/founders-lab-nyc/,Founders Lab NYC,347-223-9102,"BYO, Valet parking",200,972 Metropolitan Avenue
https://www.wedding-spot.com/venue/8447/st-lydias/,St. Lydia's,917-635-6417,"Indoor and outdoor spaces, BYO, Valet parking",75,304 Bond Street
https://www.wedding-spot.com/venue/10232/lugo-cucina-italiana/,Lugo Cucina Italiana,212-244-8866,,300,1 Pennsylvania Plaza
https://www.wedding-spot.com/venue/8440/21-club/,21 Club,212-581-1400,Valet parking,150,21 West 52nd Street
https://www.wedding-spot.com/venue/2449/pera-mediterranean-brasserie/,Pera Mediterranean Brasserie,212-878-6306,Valet parking,150,303 Madison Avenue
https://www.wedding-spot.com/venue/12897/the-event-center-at-shepherd-hills/,The Event Center at Shepherd Hills,610-391-0648 ext. 201,"Indoor and outdoor spaces, Valet parking",200,1160 South Krocks Road
https://www.wedding-spot.com/venue/5356/bogota-latin-bistro/,Bogota Latin Bistro,718-230-3805,"Indoor and outdoor spaces, Valet parking",100,141 5th Avenue
https://www.wedding-spot.com/venue/3420/harrahs-philadelphia-casino-and-racetrack/,Harrah's Philadelphia Casino and Racetrack,267-924-0459,"Indoor and outdoor spaces, Rentals included, Valet parking",3000,777 Harrah's Blvd
https://www.wedding-spot.com/venue/8720/mables-smokehouse-banquet-hall/,Mables Smokehouse & Banquet Hall,718-218-6655,"Rentals included, Valet parking",120,44 Berry Street
https://www.wedding-spot.com/venue/8358/212-steakhouse/,212 Steakhouse,212-858-0646,"Rentals included, Valet parking",110,316 East 53rd Street
https://www.wedding-spot.com/venue/12611/the-windsor-suites/,The Windsor Suites,215-981-8920 ext. 7011,Valet parking,50,1700 Benjamin Franklin Parkway
https://www.wedding-spot.com/venue/3650/ukrainian-league-of-philadelphia/,Ukrainian League of Philadelphia,609-503-0408,"BYO, Valet parking",125,800 North 23rd Street
https://www.wedding-spot.com/venue/3476/philadelphia-airport-marriott/,Philadelphia Airport Marriott,215-492-6793,"Rentals included, Valet parking",1000,One Arrivals Road
https://www.wedding-spot.com/venue/1430/bohemian-benevolent-and-literary-association/,Bohemian Benevolent and Literary Association,212-988-1733,"Indoor and outdoor spaces, Valet parking",300,321 East 73rd Street
https://www.wedding-spot.com/venue/4193/holiday-inn-lansdale/,Holiday Inn Lansdale,215-368-3800 ext. 168,"Indoor and outdoor spaces, Rentals included, Valet parking",250,1750 Sumneytown Pike
https://www.wedding-spot.com/venue/5060/il-buco-alimentari-vineria/,Il Buco Alimentari & Vineria,917-484-4016,"BYO, Rentals included, Valet parking",56,53 Great Jones Street
https://www.wedding-spot.com/venue/1738/national-museum-of-mathematics/,National Museum of Mathematics,212-542-0566,"BYO, Valet parking",300,11 East 26th Street
https://www.wedding-spot.com/venue/814/delta-hotel-philadelphia-airport/,Delta Hotel Philadelphia Airport,610-521-5900,"Rentals included, Valet parking",350,500 Stevens Drive
https://www.wedding-spot.com/venue/13608/premiere-event-space/,Premiere Event Space,917-765-9616,Valet parking,120,Private Estate
https://www.wedding-spot.com/venue/5536/miti-miti-taperia/,Miti Miti Taperia,718-230-3805,"Upgraded rentals included, Valet parking",100,138 5th Avenue
https://www.wedding-spot.com/venue/1737/the-paley-center-for-media/,The Paley Center for Media,212-621-6658,Valet parking,225,25 West 52nd Street
https://www.wedding-spot.com/venue/269/the-lambs-club/,The Lambs Club,646-926-5346,"Rentals included, Valet parking",125,132 West 44th Street
https://www.wedding-spot.com/venue/16458/tribeca-grill/,Tribeca Grill,,,300,375 Greenwich Street
https://www.wedding-spot.com/venue/8600/amarachi/,Amarachi,646-641-4510,Valet parking,100,189 Bridge Street
https://www.wedding-spot.com/venue/8651/first-evangelical-free-church-brooklyn/,"First Evangelical Free Church, Brooklyn",718-745-7775,Valet parking,200,6501 6th Avenue
https://www.wedding-spot.com/venue/2096/oceana-restaurant/,Oceana Restaurant,212-759-5989,"Rentals included, Valet parking",150,120 West 49th Street
https://www.wedding-spot.com/venue/8709/midnights/,Midnights,714-234-5866,"Indoor and outdoor spaces, Upgraded rentals included, Valet parking",65,149 North 6th Street
https://www.wedding-spot.com/venue/9881/sister-cities-park/,Sister Cities Park,,"BYO, Valet parking",600,210 North 18th Street
https://www.wedding-spot.com/venue/289/delmonicos-kitchen/,Delmonico's Kitchen,212-509-9464,"Rentals included, Valet parking",150,207 West 36th Street
https://www.wedding-spot.com/venue/5252/lucky-strike-new-york/,Lucky Strike New York,646-829-0170,Valet parking,175,624-660 West 42nd Street
https://www.wedding-spot.com/venue/1602/knitting-factory-brooklyn/,Knitting Factory Brooklyn,347-529-6696,Valet parking,125,361 Metropolitan Avenue
https://www.wedding-spot.com/venue/5066/hyatt-regency-times-square/,Hyatt Regency Times Square,212-315-6040,"Rentals included, Valet parking",550,1605 Broadway
https://www.wedding-spot.com/venue/8573/duet-restaurant-bar/,Duet Restaurant & Bar,212-255-5416,"Rentals included, Valet parking",45,37 Barrow Street
https://www.wedding-spot.com/venue/1425/del-posto/,Del Posto,646-278-0800,"Rentals included, Valet parking",220,85 10th Avenue
https://www.wedding-spot.com/venue/3175/bridgetown-mill-house-restaurant-inn/,Bridgetown Mill House Restaurant & Inn,215-752-8996,"Indoor and outdoor spaces, Valet parking",200,760 Langhorne Newtown Road
https://www.wedding-spot.com/venue/9610/uncle-jacks-steakhouse-mid-town/,Uncle Jack's Steakhouse- Mid Town,718-229-1100,"Rentals included, Valet parking",190,44 West 56th Street
https://www.wedding-spot.com/venue/1331/cedar-lake/,Cedar Lake,212-244-0015,"BYO, Valet parking",299,547 W 26th Street
https://www.wedding-spot.com/venue/8591/unarthodox/,Unarthodox,323-466-1835,"BYO, Valet parking",60,"547 West 27th Street, Suite 300"
https://www.wedding-spot.com/venue/9308/parkside-lounge/,Parkside Lounge,212-673-6270,Valet parking,150,317 East Houston Street
https://www.wedding-spot.com/venue/13603/cocktail-hall/,Cocktail Hall,917-765-9616,Valet parking,150,Private Estate
https://www.wedding-spot.com/venue/11254/arena-event-space/,Arena Event Space,212-278-0988,,120,135 West 41st Street
https://www.wedding-spot.com/venue/18098/hilton-garden-inn-new-york-tribeca/,Hilton Garden Inn New York/Tribeca,646-833-1934,"Indoor and outdoor spaces, BYO, Valet parking",500,39 Avenue of the Americas
https://www.wedding-spot.com/venue/17122/cambria-hotel-philadelphia-downtown-center-city/,Cambria Hotel Philadelphia Downtown - Center City,215-732-5500,,500,219 South Broad Street
https://www.wedding-spot.com/venue/12719/the-parlour/,The Parlour,917-572-8947,"Rentals included, Valet parking",250,250 West 86th Street
https://www.wedding-spot.com/venue/9805/new-york-city-fire-museum/,New York City Fire Museum,212-691-1303 ext. 11,BYO,200,278 Spring Street
https://www.wedding-spot.com/venue/8622/talias-steakhouse-bar/,Talia's Steakhouse & Bar,917-753-2700,Valet parking,90,668 Amsterdam Avenue
https://www.wedding-spot.com/venue/11583/slc-conference-center/,SLC Conference Center,212-244-8888,Rentals included,100,15 West 39th Street
https://www.wedding-spot.com/venue/13609/auditorium/,Auditorium,917-765-9616,Valet parking,850,Private Estate
https://www.wedding-spot.com/venue/4198/lutheran-church-of-the-good-shepherd/,Lutheran Church of the Good Shepherd,610-384-2035,,200,107 South 17th Avenue
https://www.wedding-spot.com/venue/818/heritage-ballrooms/,Heritage Ballrooms,610-522-1100,"Indoor and outdoor spaces, Rentals included, Valet parking",200,2107 MacDade Boulevard
https://www.wedding-spot.com/venue/1717/east-midwood-jewish-center/,East Midwood Jewish Center,718-338-3800,"BYO, Valet parking",900,1625 Ocean Avenue
